,material_id,energy_per_atom,Space Group,a,b,c,alpha,beta,gamma,C
230,C-170920-9068-46,-154.4401075,12,2.4298999999999995,4.71905,6.14817,106.38349,90.05837000000001,120.90488000000002,8.0
231,C-76030-274-7,-154.255125,4,2.47113,2.54101,8.47187,73.27999999999999,73.04573000000002,89.98193000000002,8.0
232,C-152591-5216-24,-154.45535833333335,1,2.43008,2.42987,8.47326,84.99956000000002,98.32270000000001,120.02618,6.0
233,C-28256-8272-40,-154.07122099999998,1,2.46118,4.220860000000001,5.56647,98.92298999999998,90.537,90.68285000000002,10.0
234,C-142755-3271-47,-154.5429175,227,2.48816,4.30407,4.30482,99.59288,73.20169,90.01925,8.0
235,C-176663-4376-7,-154.104826,1,2.41346,3.5793299999999997,8.92088,89.26546,74.36503,70.16974999999998,10.0
236,C-102875-8418-57,-154.06998625,1,2.4412200000000004,7.970069999999999,5.7252,88.78524000000002,89.92421,98.8287,16.0
237,C-92154-4888-25,-154.296113,12,2.47928,3.87923,6.40334,107.58801,101.16582,89.99590000000002,10.0
238,C-177284-4704-15,-154.14292666666668,1,4.81522,3.82041,4.11676,111.45977,99.1916,86.58679,12.0
239,C-28230-7089-41,-154.23231583333333,71,2.5137,4.18689,4.18657,109.78722,107.46476,107.43592,6.0
240,C-176646-2657-17,-154.073579,1,2.52015,4.96507,5.97834,120.5937,76.33342,108.01891999999998,10.0
241,C-157687-9066-31,-154.24613,2,3.9659300000000006,4.839790000000001,5.70375,93.58388,74.0651,134.6304,10.0
242,C-126161-9940-12,-154.5481,227,3.51703,2.4877100000000003,4.30383,106.79195999999999,114.10827,90.0172,6.0
243,C-142740-3180-33,-154.0675475,2,2.45776,6.103699999999999,4.47787,107.201,74.55446,89.63046999999999,8.0
244,C-126149-3704-45,-154.3089535,12,2.48105,4.21635,3.68927,104.78392000000001,109.64222,89.97405000000002,6.0
245,C-172953-2094-41,-154.28188500000002,5,2.5364299999999997,2.47945,6.25032,78.47618,113.0963,90.03473,6.0
246,C-28224-863-24,-154.1503285,5,2.45968,3.39787,5.97752,62.28886,78.09681,68.74596,6.0
247,C-106065-6878-70,-154.08415399999998,1,3.3309100000000003,3.93307,9.91527,89.25932999999999,94.36513,104.79262,20.0
248,C-72754-2980-1,-154.466722,1,2.43021,2.43058,8.53604,81.76294999999999,88.35013,59.97294000000001,6.0
249,C-193920-1389-54,-154.3125595,12,3.69006,2.48143,4.84617,75.22855,57.33363,70.33994,6.0
250,C-176644-8612-23,-154.15061683333332,12,2.45866,3.4020499999999996,5.95902,71.88326,78.13412,111.24126000000001,6.0
251,C-184046-597-27,-154.070046,1,2.47234,3.76589,7.26635,84.45960000000001,99.80308,89.97689,10.0
252,C-113036-345-36,-154.22754375,1,2.44217,4.19331,6.54105,109.27958000000001,100.73405000000001,90.03036000000002,8.0
253,C-40095-5757-3,-154.15878666666666,8,2.4668199999999993,3.3792900000000006,5.79367,81.15173,115.21132000000001,111.36323,6.0
254,C-170376-6835-22,-154.315582,12,3.6893699999999994,2.4795300000000005,4.89505,59.52664000000001,92.803,70.37588999999998,6.0
255,C-177264-2024-33,-154.3982875,6,2.48614,4.14736,6.67679,78.62131,89.99278000000001,90.00139,12.0
256,C-76026-3583-14,-154.41922333333335,2,2.48347,4.721000000000001,6.27236,100.46575999999999,101.42754,105.24693,12.0
257,C-170904-2880-62,-154.27103875,11,2.56202,4.161410000000002,5.99293,89.985,50.17606000000001,89.97856,8.0
258,C-96665-6528-11,-154.23472816666666,71,2.51445,4.1876,4.18711,109.80096000000002,107.41989,107.43918000000001,6.0
259,C-184068-6075-35,-154.13762366666666,2,2.9649499999999995,3.6132000000000004,4.84416,74.80636,71.64561,100.09478,6.0
260,C-172949-8358-21,-154.20642866666665,1,3.2651699999999995,3.28092,3.63424,104.59729,104.54293,80.79475999999998,6.0
261,C-136235-2385-52,-154.13520916666667,2,2.79923,4.823580000000001,5.03031,126.8359,110.67204,98.85442,6.0
262,C-176661-8591-10,-154.202811,12,3.27037,3.2739099999999994,3.63431,75.41568,75.43995,80.81259,6.0
263,C-130215-2506-32,-154.14474727272727,1,2.4874999999999994,6.365569999999999,8.82704,70.04477,73.76188,80.52951999999999,22.0
264,C-90856-6520-12,-154.2888,12,2.45644,3.66482,6.47116,73.56744,79.06637,70.40821000000001,8.0
265,C-96694-8817-5,-154.31191983333335,12,2.4787,3.68916,4.8945,92.88886,120.43645999999998,109.64421000000002,6.0
266,C-113036-345-18,-154.39124875,12,2.42468,3.55777,7.92468,80.20941,111.39203,74.01210000000002,8.0
267,C-80195-4794-49,-154.4543825,1,2.43292,6.41278,5.74726,92.98528,96.54717,101.02142,12.0
268,C-184082-7687-17,-154.1804892857143,1,3.32115,3.35912,8.69665,81.51142,110.94574,83.01965,14.0
269,C-189713-5516-45,-154.116229,2,3.41031,3.81654,4.04338,104.33446000000002,99.76917000000002,60.05111,6.0
270,C-40112-2876-53,-154.45524,1,2.43001,2.43001,8.48015,99.13821,82.13328999999999,120.01718000000001,6.0
271,C-130507-2037-47,-154.31050066666668,12,2.48112,3.6874,4.22065,74.98803,90.01506,109.65368000000001,6.0
272,C-145343-7716-14,-154.41106125,11,3.05456,4.8494399999999995,4.64551,58.88267,74.97776,90.5213,8.0
273,C-142771-2182-40,-154.5285325,166,2.47951,2.47965,8.30017,98.5624,81.43147,120.02108000000001,8.0
274,C-136239-2356-49,-154.31059,63,2.4257,4.21363,4.2152,89.78669,90.02733000000002,89.98456000000002,6.0
275,C-142785-5183-17,-154.08975083333334,1,2.58466,4.82485,7.1316,67.31283,71.69675,106.25089999999999,12.0
276,C-141049-5998-15,-154.128637,1,3.11432,4.35939,5.8861,93.38006,99.80143,111.83463,10.0
277,C-41278-5784-21,-154.310554,12,2.48125,3.68929,4.84195,111.54256,104.80574,109.67007,6.0
278,C-90839-8747-34,-154.10935375,1,2.43107,2.6078199999999994,9.07777,110.25683000000001,100.55692,84.59014000000002,8.0
279,C-28242-4049-9,-154.16347383333334,1,2.46617,3.38587,5.25753,91.21669,89.98944,68.68132999999999,6.0
280,C-76036-7014-60,-154.45244125,2,2.43082,3.15654,8.8771,112.07396999999999,89.71632,113.05548,8.0
281,C-152565-20-3,-154.0934407142857,1,2.45432,4.588329999999999,7.75518,70.81458,87.78984,75.95805,14.0
282,C-134201-7830-1,-154.24637375,1,2.42899,6.21631,4.15404,72.47553,89.91076,78.77849,8.0
283,C-92142-9665-26,-154.54578666666666,227,2.48761,3.51554,4.3043,65.90901,73.20565,90.00140999999999,6.0
284,C-145389-5770-45,-154.13096,1,2.50631,3.9470199999999998,4.78083,86.84644,81.67479,79.88224,8.0
285,C-136237-3205-17,-154.3104435,2,2.48155,3.6879899999999997,4.21888,75.05782,90.08282,109.64227000000001,6.0
286,C-152585-9341-10,-154.24717700000002,1,3.1854500000000003,4.19399,6.07806,111.67066000000001,107.02729,80.97261,10.0
287,C-41318-6901-36,-154.31156733333333,5,2.48119,3.68751,4.22211,74.96073000000001,89.95237,70.35677,6.0
288,C-170329-7952-29,-154.15425616666667,2,2.46522,3.3735599999999994,6.20582,122.46752000000001,78.86268,111.15470999999998,6.0
289,C-102883-8617-8,-154.12183375,1,3.481,4.61561,3.44666,90.08532,94.76675000000002,68.41298000000002,8.0
290,C-170912-4239-34,-154.12344625,6,2.53353,5.0547,3.76683,89.93104,89.91889000000002,90.12959,8.0
291,C-72718-9015-40,-154.12824142857144,1,2.4581899999999997,4.58711,7.65468,75.80016,77.87227,76.76261,14.0
292,C-184076-5045-45,-154.15911983333334,51,2.4832200000000006,3.7417700000000003,3.84478,90.06198000000002,90.00391999999998,90.0235,6.0
293,C-80155-5756-9,-154.36350875,10,2.48735,4.05963,4.69749,105.94197,89.9689,90.00118,8.0
294,C-184066-1258-10,-154.30535633333332,6,2.427,4.23148,6.27781,129.09414,112.7714,89.99089,6.0
295,C-80188-9960-35,-154.32619875,12,4.11194,3.40078,4.78702,77.36989,44.085880000000024,78.52768,8.0
296,C-13921-7340-24,-154.192229,1,4.5747,3.8788299999999993,4.24665,87.23946999999998,87.67449,73.92604,10.0
297,C-172945-2721-19,-154.3101525,2,2.4813,4.21689,3.68918,75.2169,109.64488,90.05741,6.0
298,C-47646-615-25,-154.198455,1,3.36454,3.3645699999999996,6.94127,99.57018,112.04699,83.34802999999998,12.0
299,C-150717-6846-38,-154.16410277777777,1,2.49235,6.77607,6.12635,88.04442,81.52232,85.50854,18.0
300,C-170362-9529-35,-154.31009,63,2.4276199999999997,4.22819,4.87854,92.70827,119.8628,89.97720000000001,6.0
301,C-136249-3748-41,-154.126542,5,3.5461,3.54692,5.62542,94.50991,85.46643,60.594449999999995,10.0
302,C-9636-6240-4,-154.2859825,5,2.45705,3.6647899999999995,6.86673,97.51265,110.93425,109.59831,8.0
303,C-28256-8272-4,-154.14160633333333,2,3.38181,4.085999999999999,3.61405,104.21085,104.08253,99.82095000000001,6.0
304,C-189724-308-24,-154.111857,2,4.27801,4.95788,4.28378,106.14579,117.83318999999999,105.59311,10.0
305,C-136258-6886-38,-154.14470799999998,1,4.83285,4.88361,3.67147,103.04613999999998,112.05789,109.18404000000001,10.0
306,C-34629-5612-15,-154.42669,4,2.48418,4.15879,6.95678,89.98901999999998,110.91204,90.00711999999999,12.0
307,C-145343-7716-23,-154.12973375,2,3.94281,4.77562,5.02807,81.49400999999999,80.02454,86.73627,16.0
308,C-134171-9685-18,-154.24500666666668,8,2.46273,6.31055,5.55409,101.30602,116.34265000000002,101.24278,12.0
309,C-53830-4868-3,-154.4442635,1,2.4287799999999997,2.42887,8.69944,82.66104,106.44173,119.99597000000001,6.0
310,C-130532-5775-54,-154.16682799999998,51,2.48273,3.84321,3.74727,89.97262,90.00536,89.98864000000002,6.0
311,C-113083-5385-56,-154.25895,1,2.44578,6.22897,6.84714,119.5797,114.69353000000001,93.75921000000001,12.0
312,C-184058-8674-50,-154.336206,1,2.48987,3.93745,5.94857,82.38742,77.92766000000002,89.9853,10.0
313,C-47640-4572-44,-154.369245,10,2.4871,4.06421,5.29578,121.56154,90.0331,90.02294000000002,8.0
314,C-142815-448-16,-154.10709166666666,1,2.46827,5.9230599999999995,7.6314,86.05185,82.13987,110.17161000000002,18.0
315,C-73645-3621-26,-154.1563125,12,4.14881,3.28447,4.14808,102.75883,110.7465,102.75951,8.0
316,C-57109-5472-15,-154.19868,5,3.34989,3.40897,4.57967,89.14566999999998,111.51774,92.083,8.0
317,C-53822-9555-8,-154.121674,2,2.47039,3.3640699999999994,5.96596,59.79431,77.93605,68.34183000000002,6.0
318,C-157713-6979-27,-154.254258,1,2.43924,4.22585,6.52738,90.1611,100.80363000000001,90.00338,10.0
319,C-13931-57-8,-154.31126666666668,2,2.48148,3.6911,6.27687,40.50458000000001,78.58813,70.30998000000001,6.0
320,C-76030-274-54,-154.22958125,2,3.37698,4.08088,3.79203,108.55993,107.02304,100.25145,8.0
321,C-152575-7588-31,-154.31416633333333,2,2.4818599999999997,3.6898700000000004,4.84428,57.38938999999999,75.10459,70.32021,6.0
322,C-34615-6034-41,-154.07076375,2,2.5274099999999997,4.29669,5.07875,59.588280000000005,83.42166,94.87591000000002,8.0
323,C-53832-8784-6,-154.25906500000002,1,3.48584,3.45173,5.85164,96.95024,116.94652,91.88776000000001,10.0
324,C-72754-2980-30,-154.123173,2,3.68348,4.830150000000001,3.63366,112.14257999999998,103.01446,120.56805000000001,6.0
325,C-40140-2962-30,-154.13121500000003,1,2.45897,5.43142,6.25634,106.06200000000001,88.66068,84.93496,14.0
326,C-141068-2442-25,-154.46119433333334,2,2.43264,3.1164500000000004,6.41708,71.0694,78.98299,72.42757000000002,6.0
327,C-152569-5742-3,-154.095918,1,2.4354,5.43674,5.78292,68.41261,77.8147,90.19235,10.0
328,C-113060-2504-14,-154.2406825,1,2.51032,4.729120000000001,6.40717,83.76187,78.62706,74.53249,12.0
329,C-172953-2094-20,-154.19495700000002,69,2.49102,4.3564,5.3624,138.21753,89.98795,106.64812999999998,6.0
330,C-34639-131-19,-154.54624875,227,2.4883300000000004,4.30492,4.97391,73.19706,120.03874000000002,106.81293999999998,8.0
331,C-170331-6356-41,-154.312452,2,2.48171,3.69019,4.84503,57.33927,75.09853,70.31606,6.0
332,C-148223-6845-28,-154.22351,2,3.37477,4.07905,4.27385,115.01103999999998,121.99158999999999,79.73653000000002,8.0
333,C-113039-2678-45,-154.179623125,1,2.45597,4.76813,8.72565,113.88992,100.54976,93.53712,16.0
334,C-172949-8358-6,-154.40953083333332,179,3.3182400000000003,3.5182499999999997,3.51751,59.93568,90.00271,89.99717,6.0
335,C-141033-8048-51,-154.31075983333332,12,2.48135,3.6877600000000004,4.21986,104.95891,89.96405,109.63638999999999,6.0
336,C-177256-4099-10,-154.44737125,2,2.43072,5.66136,4.20486,85.32946,89.77983,98.0983,8.0
337,C-56522-2971-27,-154.28062125,1,2.45609,3.66343,6.43512,96.70985000000002,79.01192,70.45147000000001,8.0
338,C-152577-7771-12,-154.077457,1,2.5215700000000005,4.96837,5.9738,59.49365000000001,76.48147,71.89766,10.0
339,C-170346-7491-36,-154.075777,1,2.50662,4.87522,6.05545,85.14505000000001,113.81433000000001,120.56837,10.0
340,C-142763-5042-2,-154.51891125,194,2.47416,4.27985,4.8026,90.01147,121.00312,89.98936999999998,8.0
341,C-96665-6528-36,-154.11446433333333,12,2.70425,4.1819,5.3215,59.37738000000001,64.38035000000002,59.42416,6.0
342,C-34631-1494-55,-154.41403,12,3.0179300000000002,4.20712,4.85108,89.81677000000002,74.28717,72.20625,8.0
343,C-184084-4554-34,-154.15576,1,2.49441,4.134289999999999,6.39955,108.80019,101.24951000000001,89.99378,10.0
344,C-126169-9026-38,-154.30813033333334,2,2.48159,3.68879,4.21287,104.63439999999999,90.05419000000002,109.64665,6.0
345,C-130546-1595-5,-154.3092815,12,2.48131,3.68892,4.21676,104.81623,89.95061,109.63069000000002,6.0
346,C-136221-5891-11,-154.3154865,63,2.42612,4.227579999999999,4.22739,92.21309,90.02257000000002,90.0199,6.0
347,C-184080-2077-24,-154.07629400000002,1,2.44237,4.61722,6.37646,95.25967,88.66276000000002,105.37640000000002,10.0
348,C-102887-506-57,-154.36713375,8,2.4849900000000003,4.08638,4.67862,83.32660000000001,105.41707,90.00192,8.0
349,C-96692-7228-16,-154.20191016666666,2,4.24058,3.6278700000000006,3.27836,75.52429000000001,130.49933,90.11374,6.0
350,C-113068-6749-31,-154.11227,8,2.5043,3.29781,7.49617,60.18975,71.56505,67.81949,8.0
351,C-142785-5183-57,-154.20223375,12,3.35354,2.4542100000000002,8.09082,107.63219,66.42404,111.42196,8.0
352,C-90800-1393-21,-154.22128916666665,1,3.43674,4.868189999999999,6.39358,103.38271000000002,100.54459,117.14373,12.0
353,C-189740-9333-34,-154.436549,12,3.95144,5.56998,4.20455,53.78375,72.35971000000002,82.91170000000001,10.0
354,C-170896-9077-42,-154.2447525,1,2.44018,4.18638,6.73932,68.39361,79.69205,90.0312,8.0
355,C-41264-888-3,-154.40917716666667,178,3.5141100000000005,3.51938,3.31794,90.00361,89.98683999999999,59.987029999999976,6.0
356,C-194844-3110-45,-154.08876222222224,1,2.45796,7.518489999999999,8.499,124.08788999999999,73.16896,90.08011,18.0
357,C-126167-1633-18,-154.45483716666666,1,2.42997,2.42992,8.71276,97.26384999999999,82.08672,59.97677000000001,6.0
358,C-193946-2107-9,-154.3098305,2,2.48099,3.6882599999999996,4.21885,75.15628,89.94482,70.37027,6.0
359,C-56512-1663-46,-154.43619125,2,2.42898,3.69331,6.6848,73.04854999999999,85.67149,86.06612000000001,8.0
360,C-13906-5787-43,-154.13597483333334,2,3.3065999999999995,3.64111,4.18498,62.16608,100.90483000000002,92.3098,6.0
361,C-34633-9015-5,-154.11033875,6,2.46873,3.78439,5.68828,90.04792999999998,115.96659,90.00802000000002,8.0
362,C-102915-7408-34,-154.1527775,1,2.45634,4.4148,6.42764,83.85572000000002,101.01863,74.09968,8.0
363,C-177252-751-7,-154.222055,2,2.48441,3.8243500000000004,5.98329,59.63502000000001,77.97026,71.01684,8.0
364,C-13661-7792-24,-154.24648249999998,6,2.43742,4.861620000000001,9.13301,70.87911000000001,89.9324,59.839659999999995,12.0
365,C-13677-4233-3,-154.2867025,1,2.45657,3.66278,6.47614,99.52326,100.93974,109.59041,8.0
366,C-56489-4783-59,-154.447435,2,2.43159,5.7098,4.20398,78.31596,90.03114,88.22674,8.0
367,C-148258-4740-53,-154.07222916666666,1,2.45374,4.59121,7.14098,98.03863000000001,107.26293000000001,111.65535,12.0
368,C-73669-4812-64,-154.17714,2,3.73027,4.93323,5.73137,87.88767,129.05703,113.50883000000002,12.0
369,C-141022-7340-32,-154.54878483333331,227,2.4881700000000007,3.51689,4.30467,65.90519,106.7656,89.99351999999999,6.0
370,C-170882-2973-49,-154.22449875,2,3.3752700000000004,3.79057,4.07857,108.53435,100.25445000000002,107.04491000000002,8.0
371,C-57169-8585-42,-154.07953875,2,3.76134,4.30369,4.39793,76.6512,64.12492,64.4318,8.0
372,C-145325-7931-19,-154.467775,12,2.43203,3.24694,8.70142,68.52573,89.3467,67.08914,8.0
373,C-90863-258-34,-154.45393583333333,2,2.43238,3.2465400000000004,13.18455,121.33545000000001,97.56533,93.05463,12.0
374,C-157683-5975-3,-154.46530816666666,1,2.43057,3.14333,6.69127,91.94257,112.80622,109.85935000000002,6.0
375,C-157711-6174-17,-154.44888083333333,12,2.43198,4.45682,5.84612,125.53454,81.10804,120.78411,6.0
376,C-145309-7611-37,-154.1088425,15,3.41554,4.89562,3.41982,101.53619000000002,105.00704000000002,108.38521,8.0
377,C-141033-8048-6,-154.53282566666667,166,2.47736,2.47766,6.77928,89.99263,111.44615,120.02568999999998,6.0
378,C-172917-5417-34,-154.40934716666666,179,3.51729,3.3190300000000006,4.83663,133.35728,111.34453000000002,89.98654000000002,6.0
379,C-73626-2668-29,-154.5486975,227,2.4878899999999997,4.30502,6.57966,109.09618,79.09234,89.98587,12.0
380,C-73653-6772-6,-154.13113,2,2.48284,3.5422100000000003,7.04106,63.104050000000015,80.05043,69.75318000000001,8.0
381,C-193911-8410-33,-154.113471,2,3.40168,3.45238,5.34286,97.42184,98.01805000000002,92.16724,10.0
382,C-96694-8817-9,-154.46798983333335,2,2.43095,3.26245,6.56718,90.87634,110.82083,113.83758,6.0
383,C-57126-7464-52,-154.2219875,1,2.4251,4.1522,6.19035,70.43737,78.41162,89.83754,8.0
384,C-136212-1087-54,-154.129085,1,2.5136,4.62662,5.47749,111.72446,92.8363,81.47792,10.0
385,C-170877-2118-28,-154.07628875,2,2.5229,3.9902300000000004,4.94874,92.488,75.27164,99.75844,8.0
386,C-134164-924-5,-154.3688425,12,2.48473,4.0858,4.6796,96.67087000000001,74.56221,89.99916,8.0
387,C-102891-3492-24,-154.43528166666667,2,2.43056,5.28512,7.21733,88.09952000000001,71.7075,77.65329,12.0
388,C-80160-4880-28,-154.2380525,10,2.49844,4.26138,4.83695,111.32514,90.17326000000001,89.97586000000001,8.0
389,C-145343-7716-27,-154.21543833333334,1,2.4897799999999997,4.94586,6.09453,69.25335,78.22567,90.01322,12.0
390,C-126159-6870-50,-154.08534500000002,15,3.47262,3.6543,6.35229,62.58033999999999,75.94832,58.2131,10.0
391,C-170366-7168-5,-154.41202833333332,178,3.5166000000000004,3.3194400000000006,3.51856,89.99618000000001,120.00073,90.01373000000001,6.0
392,C-13679-1830-42,-154.073185625,1,2.4593799999999995,5.2736,7.49897,73.25364,93.78543999999998,90.02601,16.0
393,C-136208-4716-30,-154.546343,227,2.4875799999999995,4.30389,3.51634,65.89995,90.00231,73.21481,6.0
394,C-41300-4225-17,-154.37197785714287,5,2.48383,5.700029999999999,6.18942,67.654,101.58922000000001,102.60295,14.0
395,C-13897-9657-2,-154.28846233333334,63,2.47507,3.72195,4.2489,115.99166000000001,90.00805,90.00077,6.0
396,C-90858-8157-22,-154.18953,1,3.3393899999999994,3.35734,7.55085,105.87969000000001,105.71688,42.97628,8.0
397,C-53801-6753-41,-154.45855266666666,12,2.4319,3.9925600000000006,4.62856,96.06044999999999,74.6377,90.1429,6.0
398,C-184058-8674-46,-154.24503,1,3.45539,4.78569,5.88727,101.66478000000001,97.91588,135.44914,10.0
399,C-47618-2147-59,-154.43626375,2,2.42993,4.2053,5.88054,87.21099,73.98654000000002,90.01200000000001,8.0
400,C-193936-350-21,-154.381382,2,2.48432,4.596500000000001,6.02171,101.92404,114.35111000000002,105.70902,10.0
401,C-148270-9360-49,-154.454205,2,2.43049,4.204679999999999,5.65732,90.31301000000002,94.7951,90.21799,8.0
402,C-126159-6870-46,-154.46217633333333,2,2.43124,3.17651,7.68178,61.70566000000001,98.11315,66.08632,6.0
403,C-157681-4063-26,-154.071557,6,2.47949,3.80184,7.90077,108.3253,89.98915000000001,89.98299,10.0
404,C-170882-2973-44,-154.104555625,1,2.45436,5.312900000000001,7.90447,77.75911,103.389,87.5129,16.0
405,C-72703-290-9,-154.21067399999998,12,2.46383,3.7961799999999997,8.57597,109.61037,106.69955000000002,108.92999,10.0
406,C-184070-3159-40,-154.380836,2,2.4847,4.59649,5.48712,69.49981,90.01558000000001,105.66103,10.0
407,C-102754-6012-69,-154.0813235,1,2.4681899999999994,5.26429,9.30035,89.92500000000001,71.09298,84.54792,20.0
408,C-170918-845-47,-154.2117475,1,3.3541200000000004,4.50923,6.05503,104.21519,87.23295,83.22060000000002,12.0
409,C-134208-315-28,-154.15535583333337,38,2.52839,5.26286,5.5516,89.95035,76.81414000000001,89.98277999999999,12.0
410,C-72714-6010-29,-154.44498083333335,2,3.06429,2.4329299999999994,7.58632,71.93574,56.25288,68.32786999999999,6.0
411,C-102864-296-36,-154.25587,1,3.0481800000000003,4.920069999999999,7.06266,62.807050000000004,77.23431,68.24004,12.0
412,C-80199-6032-23,-154.0686975,1,2.45984,5.072390000000001,6.44891,80.26313,88.81253,84.56389,12.0
413,C-90829-2589-37,-154.31598,1,2.44766,4.81038,6.46265,90.76911,112.2202,104.61116,12.0
414,C-126136-4977-13,-154.144283,2,4.889989999999999,4.83034,4.8897,108.22391,59.54217,66.76104,10.0
